2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD currentliabilities | score 85
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD noncurrent assets | score 86
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD noncurrentassets | score 62
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD noncurrent liabilities | score 95
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD non current assets | score 61
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD non current liabilities | score 86
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD noncurrentliabilities | score 86
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD noncurrentassets | score 62
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD noncurrentliabilities | score 86
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD equity and liabilities | score 64
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD equity | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total noncurrent liabilities | MATCH WORD equityandliabilities | score 58
2023-08-09 12:44:14+0530 - sLogger - DEBUG - Total liabilities | [('liabilities', 67), ('noncurrent liabilities', 62), ('equity liabilities', 48), ('current liabilities', 46), ('equity and liabilities', 41), ('equityandliabilities', 35), ('equityliabilities', 30), ('noncurrentliabilities', 25), ('assets', 24), ('current assets', 24), ('noncurrent assets', 24), ('noncurrentassets', 22), ('equity', 22), ('currentliabilities', 19), ('currentassets', 17)]
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD current assets | score 32
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD currentassets | score 27
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD current liabilities | score 75
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD currentliabilities | score 69
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD noncurrent assets | score 35
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD noncurrentassets | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD noncurrent liabilities | score 75
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD non current assets | score 34
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD non current liabilities | score 75
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD noncurrentliabilities | score 68
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD noncurrentassets | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD noncurrentliabilities | score 68
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD equity and liabilities | score 75
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD equity | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total liabilities | MATCH WORD equityandliabilities | score 70
2023-08-09 12:44:14+0530 - sLogger - DEBUG - Net assets | [('current assets', 73), ('assets', 71), ('noncurrent assets', 64), ('currentassets', 48), ('noncurrentassets', 42), ('currentliabilities', 33), ('equity and liabilities', 31), ('equityandliabilities', 30), ('noncurrentliabilities', 29), ('equity', 27), ('equity liabilities', 27), ('current liabilities', 26), ('noncurrent liabilities', 26), ('equityliabilities', 24), ('liabilities', 13)]
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD current assets | score 75
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD currentassets | score 70
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD current liabilities | score 41
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD currentliabilities | score 36
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD noncurrent assets | score 86
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD noncurrentassets | score 72
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD noncurrent liabilities | score 44
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD non current assets | score 86
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD non current liabilities | score 42
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD noncurrentliabilities | score 39
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD noncurrentassets | score 72
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD noncurrentliabilities | score 39
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD equity and liabilities | score 38
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD equity | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Net assets | MATCH WORD equityandliabilities | score 33
2023-08-09 12:44:14+0530 - sLogger - DEBUG - Equity | [('equity', 100), ('equityliabilities', 86), ('equityandliabilities', 71), ('equity liabilities', 63), ('equity and liabilities', 52), ('currentliabilities', 40), ('assets', 36), ('liabilities', 33), ('noncurrentliabilities', 33), ('current assets', 32), ('current liabilities', 30), ('currentassets', 22), ('noncurrent assets', 21), ('noncurrent liabilities', 20), ('noncurrentassets', 19)]
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD current assets | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD currentassets | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD current liabilities | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD currentliabilities | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD noncurrent assets | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD noncurrentassets | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD noncurrent liabilities | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD non current assets | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD non current liabilities | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD noncurrentliabilities | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD noncurrentassets | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD noncurrentliabilities | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD equity and liabilities | score 90
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD equity | score 100
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Equity | MATCH WORD equityandliabilities | score 90
2023-08-09 12:44:14+0530 - sLogger - DEBUG - Share capital | [('current assets', 42), ('assets', 38), ('equity and liabilities', 36), ('currentassets', 35), ('noncurrent assets', 33), ('equity liabilities', 33), ('current liabilities', 32), ('noncurrent liabilities', 32), ('noncurrentassets', 31), ('currentliabilities', 30), ('equityandliabilities', 27), ('noncurrentliabilities', 26), ('liabilities', 24), ('equity', 24), ('equityliabilities', 21)]
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD current assets | score 37
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD currentassets | score 36
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD current liabilities | score 38
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD currentliabilities | score 32
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD noncurrent assets | score 33
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD noncurrentassets | score 32
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD noncurrent liabilities | score 41
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD non current assets | score 32
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD non current liabilities | score 41
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD noncurrentliabilities | score 34
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD noncurrentassets | score 32
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD noncurrentliabilities | score 34
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD equity and liabilities | score 34
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD equity | score 32
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Share capital | MATCH WORD equityandliabilities | score 32
2023-08-09 12:44:14+0530 - sLogger - DEBUG - Retained earnings | [('equity and liabilities', 50), ('currentliabilities', 50), ('current liabilities', 48), ('currentassets', 43), ('noncurrentliabilities', 43), ('current assets', 42), ('assets', 38), ('noncurrentassets', 38), ('equityandliabilities', 36), ('equity', 35), ('noncurrent assets', 33), ('equity liabilities', 33), ('equityliabilities', 32), ('liabilities', 24), ('noncurrent liabilities', 24)]
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD current assets | score 39
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD currentassets | score 40
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD current liabilities | score 39
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD currentliabilities | score 40
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD noncurrent assets | score 35
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD noncurrentassets | score 40
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD noncurrent liabilities | score 36
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD non current assets | score 38
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD non current liabilities | score 35
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD noncurrentliabilities | score 40
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD noncurrentassets | score 40
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD noncurrentliabilities | score 40
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD equity and liabilities | score 46
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD equity | score 30
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Retained earnings | MATCH WORD equityandliabilities | score 43
2023-08-09 12:44:14+0530 - sLogger - DEBUG - Total equity | [('equity liabilities', 72), ('equity', 67), ('equity and liabilities', 62), ('equityandliabilities', 61), ('equityliabilities', 60), ('current liabilities', 38), ('liabilities', 33), ('current assets', 32), ('noncurrent assets', 32), ('noncurrent liabilities', 31), ('currentliabilities', 29), ('currentassets', 25), ('noncurrentliabilities', 25), ('assets', 24), ('noncurrentassets', 22)]
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD current assets | score 31
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD currentassets | score 32
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD current liabilities | score 38
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD currentliabilities | score 38
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD noncurrent assets | score 34
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD noncurrentassets | score 36
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD noncurrent liabilities | score 38
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD non current assets | score 33
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD non current liabilities | score 38
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD noncurrentliabilities | score 38
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD noncurrentassets | score 36
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD noncurrentliabilities | score 38
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD equity and liabilities | score 86
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD equity | score 90
2023-08-09 12:44:14+0530 - sLogger - DEBUG - particular_text Total equity | MATCH WORD equityandliabilities | score 57
2023-08-09 12:44:14+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CCF_Sections.py,  function: set_section_details
2023-08-09 12:44:14+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 12:44:14+0530 - sLogger - DEBUG - module: main_page_processing_service , File:process_core.py,  function: set_sections_subsections  CCF
2023-08-09 12:44:18+0530 - sLogger - DEBUG - module: main_page_processing_service , File:noteStandardise.py,  function: ideal_template_processing
2023-08-09 12:44:18+0530 - sLogger - ERROR - error occured: 'value'
2023-08-09 12:44:18+0530 - sLogger - DEBUG - module: main_page_processing_service , File:noteStandardise.py,  function: ideal_template_processing
2023-08-09 12:44:18+0530 - sLogger - ERROR - error occured: 'value'
2023-08-09 12:44:18+0530 - sLogger - DEBUG - process_main_pages completed
2023-08-09 12:50:05+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 12:50:05+0530 - sLogger - DEBUG - TE process file started
2023-08-09 12:53:48+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 12:54:06+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 12:54:06+0530 - sLogger - DEBUG - TE process file started
2023-08-09 12:59:19+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 12:59:39+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 12:59:39+0530 - sLogger - DEBUG - TE process file started
2023-08-09 13:02:07+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 14:07:55+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 14:07:55+0530 - sLogger - DEBUG - TE process file started
2023-08-09 14:12:09+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 14:12:29+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 14:12:29+0530 - sLogger - DEBUG - TE process file started
2023-08-09 14:15:26+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 14:15:58+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 14:15:58+0530 - sLogger - DEBUG - TE process file started
2023-08-09 14:22:59+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 14:23:08+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 14:23:08+0530 - sLogger - DEBUG - TE process file started
2023-08-09 14:27:16+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 14:27:20+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 14:27:20+0530 - sLogger - DEBUG - TE process file started
2023-08-09 14:30:50+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 14:31:26+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 14:31:26+0530 - sLogger - DEBUG - TE process file started
2023-08-09 14:35:32+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 14:41:19+0530 - sLogger - DEBUG - module: TableExtractionService , File:wrapper.py,  function: process_file
2023-08-09 14:41:19+0530 - sLogger - DEBUG - TE process file started
2023-08-09 14:45:28+0530 - sLogger - DEBUG - TE Proces file completed
2023-08-09 14:45:32+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:process_core.py,  function: process_main_pages
2023-08-09 14:45:32+0530 - sLogger - DEBUG - process_main_pages started
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 14:45:33+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 14:45:33+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 14:45:33+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 14:45:33+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 14:45:33+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 14:45:33+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 14:45:33+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 14:45:33+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 14:45:33+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 14:45:33+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 14:45:33+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: main_page_processing_service , File:process_core.py,  function: notes_number_processing_cls CPL
2023-08-09 14:45:33+0530 - sLogger - ERROR - error occured: 'headers'
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: main_page_processing_service , File:process_core.py,  function: notes_number_processing_cls CPL notes_number_processing
2023-08-09 14:45:33+0530 - sLogger - ERROR - error occured: local variable 'cpl_header' referenced before assignment
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CBS_Sections.py,  function: set_section_details
2023-08-09 14:45:33+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 14:45:33+0530 - sLogger - DEBUG - Total equity | [('equity liabilities', 72), ('equity', 67), ('equity and liabilities', 62), ('equityandliabilities', 61), ('equityliabilities', 60), ('current liabilities', 38), ('liabilities', 33), ('current assets', 32), ('noncurrent assets', 32), ('noncurrent liabilities', 31), ('currentliabilities', 29), ('currentassets', 25), ('noncurrentliabilities', 25), ('assets', 24), ('noncurrentassets', 22)]
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CBS_Sections.py,  function: set_section_details
2023-08-09 14:45:33+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 14:45:33+0530 - sLogger - DEBUG - Total equity | [('equity liabilities', 72), ('equity', 67), ('equity and liabilities', 62), ('equityandliabilities', 61), ('equityliabilities', 60), ('current liabilities', 38), ('liabilities', 33), ('current assets', 32), ('noncurrent assets', 32), ('noncurrent liabilities', 31), ('currentliabilities', 29), ('currentassets', 25), ('noncurrentliabilities', 25), ('assets', 24), ('noncurrentassets', 22)]
2023-08-09 14:45:33+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CCF_Sections.py,  function: set_section_details
2023-08-09 14:45:33+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 14:45:33+0530 - sLogger - DEBUG - SUB SECTION : ADJUSTMENTS --- Cash and cash equivalents at end of year | changes in operating assets and liabilities
2023-08-09 14:45:35+0530 - sLogger - DEBUG - process_main_pages completed
2023-08-09 14:56:38+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:process_core.py,  function: process_main_pages
2023-08-09 14:56:38+0530 - sLogger - DEBUG - process_main_pages started
2023-08-09 14:56:38+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 14:56:38+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 14:56:38+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 14:56:38+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 14:56:38+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 14:56:38+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 14:56:38+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 14:56:38+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 14:56:38+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 14:56:38+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 14:56:38+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_with_notes
2023-08-09 14:56:38+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 14:56:38+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 14:56:39+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 14:56:39+0530 - sLogger - DEBUG - start_refactoring started
2023-08-09 14:56:39+0530 - sLogger - DEBUG - module: main_page_processing_service , File:utils.py,  function: get_data_chunk_span_without_notes
2023-08-09 14:56:39+0530 - sLogger - ERROR - error occured: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2023-08-09 14:56:39+0530 - sLogger - DEBUG - start_refactoring completed
2023-08-09 14:56:39+0530 - sLogger - DEBUG - module: main_page_processing_service , File:process_core.py,  function: notes_number_processing_cls CPL
2023-08-09 14:56:39+0530 - sLogger - ERROR - error occured: 'headers'
2023-08-09 14:56:39+0530 - sLogger - DEBUG - module: main_page_processing_service , File:process_core.py,  function: notes_number_processing_cls CPL notes_number_processing
2023-08-09 14:56:39+0530 - sLogger - ERROR - error occured: local variable 'cpl_header' referenced before assignment
2023-08-09 14:56:39+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CBS_Sections.py,  function: set_section_details
2023-08-09 14:56:39+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 14:56:39+0530 - sLogger - DEBUG - Total liabilities and equity | [('equity and liabilities', 85), ('equity liabilities', 72), ('current liabilities', 49), ('equityliabilities', 45), ('noncurrent liabilities', 43), ('liabilities', 41), ('equity', 41), ('equityandliabilities', 41), ('noncurrentliabilities', 29), ('current assets', 28), ('noncurrent assets', 28), ('noncurrentassets', 26), ('currentliabilities', 25), ('currentassets', 23), ('assets', 21)]
2023-08-09 14:56:39+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CBS_Sections.py,  function: set_section_details
2023-08-09 14:56:39+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 14:56:39+0530 - sLogger - DEBUG - Total liabilities and equity | [('equity and liabilities', 85), ('equity liabilities', 72), ('current liabilities', 49), ('equityliabilities', 45), ('noncurrent liabilities', 43), ('liabilities', 41), ('equity', 41), ('equityandliabilities', 41), ('noncurrentliabilities', 29), ('current assets', 28), ('noncurrent assets', 28), ('noncurrentassets', 26), ('currentliabilities', 25), ('currentassets', 23), ('assets', 21)]
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD current assets | score 32
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD currentassets | score 28
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD current liabilities | score 69
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD currentliabilities | score 62
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD noncurrent assets | score 32
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD noncurrentassets | score 27
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD noncurrent liabilities | score 64
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD non current assets | score 30
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD non current liabilities | score 62
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD noncurrentliabilities | score 54
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD noncurrentassets | score 27
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD noncurrentliabilities | score 54
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD equity and liabilities | score 95
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD equity | score 90
2023-08-09 14:56:39+0530 - sLogger - DEBUG - particular_text Total liabilities and equity | MATCH WORD equityandliabilities | score 67
2023-08-09 14:56:39+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:CCF_Sections.py,  function: set_section_details
2023-08-09 14:56:39+0530 - sLogger - DEBUG - set_section_details started
2023-08-09 14:56:39+0530 - sLogger - DEBUG - SUB SECTION : ADJUSTMENTS --- Cash and cash equivalents at 31 March | changes in operating assets and liabilities
2023-08-09 14:56:41+0530 - sLogger - DEBUG - process_main_pages completed
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:process_core.py,  function: process_main_pages
2023-08-09 15:02:57+0530 - sLogger - DEBUG - process_main_pages started
2023-08-09 15:02:57+0530 - sLogger - DEBUG - module: MainPage_processing_Service , File:RefactorDF.py,  function: start_refactoring
2023-08-09 15:02:57+0530 - sLogger - DEBUG - start_refactoring started
